student_id,gender,school_type,parent_education,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,commute_time,final_score,grade_band,at_risk
STU0904,Male,Semi-Government,Post Graduate,9.04,70.51,37.85,70.45,51.59,5.91,88.19,5,3,51.41,100.0,A,0
STU0905,Male,Semi-Government,Graduate,7.24,87.13,68.33,60.4,30.05,3.17,77.88,7,5,55.75,100.0,A,0
STU0906,Female,Government,Post Graduate,8.96,66.23,73.15,92.26,91.8,9.65,41.94,6,1,45.17,100.0,A,0
STU0907,Female,Semi-Government,High School,6.12,63.76,95.73,58.98,100.0,3.55,51.11,5,3,47.65,100.0,A,0
STU0908,Male,Government,Graduate,9.18,71.68,51.13,49.01,92.86,9.73,81.1,7,2,48.12,100.0,A,0
STU0909,Male,Private,High School,7.93,57.35,41.99,37.71,55.28,7.25,71.78,5,0,0.0,100.0,A,0
STU0910,Female,Government,Graduate,7.66,100.0,48.88,69.54,38.91,6.08,80.8,9,3,35.2,100.0,A,0
STU0911,Male,Semi-Government,Post Graduate,7.28,66.5,40.94,61.57,40.69,9.55,100.0,5,2,0.0,99.21,A,0
STU0912,Male,Private,Graduate,6.7,87.47,89.06,48.57,28.33,6.93,86.52,5,1,45.18,100.0,A,0
STU0913,Male,Government,Graduate,8.44,78.14,92.88,87.84,59.85,3.65,97.18,8,1,0.0,100.0,A,0
STU0914,Female,Government,High School,7.17,60.23,70.76,80.01,94.11,19.21,73.89,4,2,31.39,100.0,A,0
STU0915,Female,Private,High School,4.64,74.91,86.98,69.58,59.17,6.05,55.86,2,3,45.96,97.21,A,0
STU0916,Female,Private,Graduate,5.66,86.76,67.41,90.46,68.05,0.0,70.84,5,2,12.64,96.7,A,0
STU0917,Female,Government,Post Graduate,6.78,72.18,63.29,79.94,89.51,4.63,55.9,3,1,54.23,100.0,A,0
STU0918,Female,Semi-Government,Post Graduate,7.37,92.9,59.01,57.66,53.92,2.93,100.0,2,4,45.13,100.0,A,0
STU0919,Female,Government,High School,6.93,90.32,59.41,54.41,100.0,11.3,87.81,5,1,42.62,100.0,A,0
STU0920,Female,Private,Post Graduate,8.46,88.78,37.14,82.27,100.0,9.29,82.41,8,5,48.96,100.0,A,0
STU0921,Male,Government,High School,4.66,68.11,69.76,75.95,59.38,9.59,96.72,3,2,27.82,100.0,A,0
STU0922,Male,Private,Post Graduate,7.17,58.8,64.27,72.55,50.45,6.52,31.6,4,0,38.04,100.0,A,0
STU0923,Male,Private,Graduate,4.82,65.8,78.42,57.3,75.94,6.88,83.76,11,1,35.2,100.0,A,0
STU0924,Male,Semi-Government,High School,7.91,77.94,66.68,79.12,55.05,6.52,45.79,4,2,34.75,100.0,A,0
STU0925,Male,Private,High School,6.89,83.19,62.07,58.67,38.87,7.68,71.85,7,3,21.56,100.0,A,0
STU0926,Male,Private,Graduate,7.5,42.43,49.32,68.47,87.62,11.34,65.77,1,2,10.15,100.0,A,0
STU0927,Male,Semi-Government,High School,5.96,74.88,66.3,91.7,86.33,9.34,85.23,3,0,28.26,100.0,A,0
STU0928,Female,Private,Post Graduate,8.54,77.37,78.29,60.09,65.11,10.0,76.56,2,0,27.16,100.0,A,0
STU0929,Female,Semi-Government,Post Graduate,8.25,70.84,44.42,46.41,36.74,10.0,98.9,6,2,20.27,100.0,A,0
STU0930,Male,Semi-Government,High School,7.7,94.37,66.57,54.21,37.41,11.54,59.96,3,1,52.04,100.0,A,0
STU0931,Male,Private,Post Graduate,6.84,81.33,69.19,84.91,64.14,9.15,86.18,5,2,11.56,100.0,A,0
STU0932,Female,Private,High School,7.7,94.65,52.07,73.82,52.0,9.44,75.24,8,2,31.57,100.0,A,0
STU0933,Male,Government,Graduate,6.15,71.76,54.42,68.07,55.18,12.76,39.29,8,2,58.33,100.0,A,0
STU0934,Male,Semi-Government,High School,8.03,89.06,69.15,62.36,82.44,5.34,53.63,2,0,53.18,100.0,A,0
STU0935,Female,Government,Graduate,8.98,99.53,44.6,77.28,76.66,4.58,69.0,6,0,59.33,100.0,A,0
STU0936,Male,Private,Post Graduate,8.28,94.68,71.3,57.26,89.56,3.26,94.25,7,2,23.18,100.0,A,0
STU0937,Female,Government,Graduate,6.12,58.62,48.88,74.58,42.19,8.73,81.27,3,2,50.69,81.29,B,0
STU0938,Male,Semi-Government,Post Graduate,7.43,71.19,84.13,59.03,55.14,0.59,48.65,4,2,13.74,95.28,A,0
STU0939,Female,Government,High School,5.45,69.82,100.0,56.54,77.18,9.85,69.19,8,3,29.48,100.0,A,0
STU0940,Female,Semi-Government,Post Graduate,7.69,82.34,49.51,60.44,70.96,7.56,100.0,6,1,31.36,100.0,A,0
STU0941,Female,Private,High School,7.54,85.3,74.62,64.37,92.65,12.54,74.22,5,4,23.48,100.0,A,0
STU0942,Male,Private,High School,4.76,62.42,51.92,69.27,70.41,5.31,65.45,2,1,27.76,94.33,A,0
STU0943,Female,Semi-Government,Graduate,5.61,76.02,83.74,73.53,98.96,7.19,81.83,6,0,25.13,100.0,A,0
STU0944,Male,Private,Graduate,6.66,44.7,42.23,14.67,72.8,12.49,87.27,5,3,15.35,90.08,A,0
STU0945,Male,Private,Graduate,6.64,96.63,73.65,57.89,83.24,13.53,62.88,8,1,52.13,100.0,A,0
STU0946,Male,Private,Graduate,5.55,67.31,49.29,64.13,55.53,5.28,82.05,3,4,31.35,88.76,A,0
STU0947,Male,Private,Post Graduate,7.47,75.84,61.27,92.58,62.29,8.73,65.42,5,2,39.03,100.0,A,0
STU0948,Female,Semi-Government,Post Graduate,7.3,70.36,46.44,53.8,80.22,9.18,86.39,4,2,38.28,100.0,A,0
STU0949,Female,Government,Post Graduate,6.77,92.19,79.8,72.44,94.26,9.49,75.39,7,3,36.09,100.0,A,0
STU0950,Male,Government,High School,6.09,32.44,49.93,92.43,76.58,6.95,81.64,9,1,36.86,100.0,A,0
STU0951,Male,Private,Post Graduate,8.26,74.75,74.94,50.31,60.34,13.13,56.82,6,3,28.89,100.0,A,0
STU0952,Female,Government,Post Graduate,8.99,73.41,58.81,75.91,89.55,0.44,55.57,13,0,63.37,100.0,A,0
STU0953,Male,Government,Post Graduate,6.42,68.2,62.94,57.97,18.16,6.32,90.91,3,2,50.21,76.61,B,0
STU0954,Female,Private,Graduate,6.27,100.0,67.66,62.43,33.56,9.79,70.41,7,0,35.37,100.0,A,0
STU0955,Male,Private,Post Graduate,7.59,61.69,51.29,57.95,75.63,9.83,77.7,5,0,26.06,100.0,A,0
STU0956,Male,Government,High School,6.57,86.58,68.79,59.02,62.28,13.41,65.87,6,1,32.62,100.0,A,0
STU0957,Female,Semi-Government,Graduate,6.83,80.34,92.55,100.0,74.11,12.79,89.97,11,1,43.35,100.0,A,0
STU0958,Male,Private,High School,7.89,93.92,50.99,82.67,63.29,6.86,59.84,7,1,65.0,100.0,A,0
STU0959,Female,Semi-Government,Post Graduate,4.71,64.99,86.09,86.53,73.42,13.2,69.29,4,2,7.54,100.0,A,0
STU0960,Male,Government,Graduate,8.58,64.01,91.97,77.38,45.71,5.14,87.72,8,1,48.2,100.0,A,0
STU0961,Male,Private,High School,7.09,91.44,50.31,45.91,73.41,11.72,95.46,6,2,57.53,100.0,A,0
STU0962,Male,Semi-Government,Post Graduate,6.51,81.38,38.81,75.92,81.89,15.24,61.52,4,1,5.27,100.0,A,0
STU0963,Female,Private,High School,6.89,51.83,70.44,86.09,86.41,12.86,100.0,4,1,31.38,100.0,A,0
STU0964,Male,Government,High School,6.95,66.91,55.15,57.2,100.0,8.42,78.26,7,2,13.71,100.0,A,0
STU0965,Male,Semi-Government,High School,4.92,80.8,98.63,84.48,66.88,6.67,51.14,8,1,43.61,98.44,A,0
STU0966,Male,Government,Post Graduate,8.79,87.57,65.63,80.57,67.48,1.89,79.38,3,1,27.83,100.0,A,0
STU0967,Male,Government,Post Graduate,7.05,64.81,50.56,97.78,31.54,9.24,64.34,8,3,32.4,98.65,A,0
STU0968,Female,Private,High School,7.53,31.29,44.35,63.73,51.37,3.54,80.68,6,1,26.78,100.0,A,0
STU0969,Female,Semi-Government,Graduate,8.14,82.85,84.62,53.54,58.14,4.83,71.14,8,3,49.4,100.0,A,0
STU0970,Male,Government,Graduate,5.77,56.7,54.72,64.58,83.01,3.24,73.49,3,1,39.58,100.0,A,0
STU0971,Female,Government,Post Graduate,7.57,44.74,65.79,91.53,49.78,6.16,53.77,3,2,39.62,100.0,A,0
STU0972,Male,Semi-Government,Post Graduate,6.68,32.52,82.2,42.57,77.93,7.89,91.8,7,0,38.21,100.0,A,0
STU0973,Male,Government,Post Graduate,8.02,87.21,56.28,38.97,61.97,9.09,48.88,6,1,46.45,100.0,A,0
STU0974,Male,Government,Post Graduate,4.45,76.93,64.17,71.34,58.46,5.6,49.82,6,2,29.76,91.71,A,0
STU0975,Female,Semi-Government,Post Graduate,6.88,71.62,64.7,63.36,66.98,12.28,79.35,4,1,69.02,100.0,A,0
STU0976,Female,Semi-Government,Graduate,6.28,95.84,77.3,70.12,54.18,7.17,100.0,3,0,10.3,100.0,A,0
STU0977,Female,Semi-Government,Post Graduate,7.52,84.56,75.63,84.18,53.42,4.85,64.95,7,2,0.48,100.0,A,0
STU0978,Female,Semi-Government,High School,7.56,99.24,61.04,61.71,27.9,8.91,86.02,7,2,0.0,100.0,A,0
STU0979,Female,Private,High School,6.15,54.11,66.15,41.9,57.04,15.85,93.47,7,3,0.0,100.0,A,0
STU0980,Female,Semi-Government,Graduate,6.15,74.48,58.31,100.0,52.4,9.34,88.29,5,1,48.46,100.0,A,0
STU0981,Female,Private,High School,6.87,50.75,38.4,55.04,51.68,6.55,65.78,4,1,46.03,97.25,A,0
STU0982,Female,Private,Graduate,5.92,71.56,69.64,54.11,70.34,1.89,50.18,4,2,59.16,100.0,A,0
STU0983,Female,Private,Graduate,8.01,71.27,99.06,86.56,75.17,7.12,27.85,7,2,13.87,100.0,A,0
STU0984,Male,Government,High School,6.56,84.4,49.09,64.23,66.64,8.94,66.74,5,2,49.91,100.0,A,0
STU0985,Female,Private,Post Graduate,3.51,75.68,51.09,69.05,81.91,6.45,95.56,4,2,36.14,92.1,A,0
STU0986,Female,Private,High School,6.55,84.35,49.33,77.24,73.51,1.34,49.52,3,3,38.33,93.59,A,0
STU0987,Female,Government,High School,5.75,85.55,78.04,86.25,56.1,4.6,86.0,3,3,47.51,100.0,A,0
STU0988,Female,Government,Graduate,5.04,100.0,73.07,65.0,52.74,13.82,53.0,3,1,19.87,100.0,A,0
STU0989,Female,Government,High School,5.52,70.27,62.15,92.8,68.26,13.74,74.12,6,1,86.74,100.0,A,0
STU0990,Female,Semi-Government,Graduate,7.13,60.88,48.48,37.96,73.48,4.45,86.16,5,3,61.64,100.0,A,0
STU0991,Female,Government,Post Graduate,8.59,78.69,66.66,81.4,89.96,10.69,58.81,5,3,24.37,100.0,A,0
STU0992,Female,Government,Post Graduate,7.38,62.97,36.84,57.41,85.82,3.29,75.41,4,2,13.19,100.0,A,0
STU0993,Female,Private,Post Graduate,6.27,97.23,67.58,90.58,51.17,13.62,63.7,8,2,33.24,100.0,A,0
STU0994,Female,Government,High School,7.55,70.75,80.69,72.13,59.96,8.98,86.1,7,3,38.65,100.0,A,0
STU0995,Female,Semi-Government,Graduate,6.45,66.52,42.48,59.91,75.42,11.8,76.71,4,2,56.31,100.0,A,0
STU0996,Male,Government,Post Graduate,6.17,67.93,37.41,79.94,83.36,1.14,73.13,3,2,11.63,100.0,A,0
STU0997,Male,Semi-Government,Graduate,5.61,85.78,93.43,83.4,80.78,10.71,100.0,4,3,40.71,100.0,A,0
STU0998,Female,Government,Graduate,4.9,72.63,53.99,79.63,60.72,7.97,85.25,7,1,4.42,100.0,A,0
STU0999,Female,Government,Post Graduate,6.53,65.37,85.45,54.55,36.92,11.41,58.19,9,3,43.73,100.0,A,0
STU1000,Male,Government,Post Graduate,7.19,99.98,62.23,62.74,42.02,11.66,70.28,8,0,32.85,100.0,A,0
STU1001,Female,Government,Graduate,6.88,62.16,62.08,69.94,67.45,8.26,70.48,3,3,73.73,100.0,A,0
STU1002,Male,Semi-Government,Post Graduate,6.5,75.53,72.89,69.38,68.84,5.6,73.61,5,1,4.08,100.0,A,0
STU1003,Male,Semi-Government,Graduate,5.87,84.78,49.09,81.25,40.03,11.12,100.0,6,4,62.41,100.0,A,0
STU1004,Male,Private,Graduate,7.73,50.53,67.38,39.78,62.89,7.76,79.42,7,2,0.92,100.0,A,0
STU1005,Male,Semi-Government,Post Graduate,5.42,82.2,58.13,75.01,74.62,4.51,31.28,6,3,8.46,100.0,A,0
STU1006,Male,Government,High School,7.93,59.17,41.23,65.65,38.98,4.32,61.14,5,2,1.46,100.0,A,0
STU1007,Female,Private,Post Graduate,5.8,87.34,71.07,57.42,84.1,2.09,33.35,8,1,40.01,100.0,A,0
STU1008,Male,Private,High School,6.1,60.56,60.26,58.86,54.45,5.96,65.4,7,2,11.53,97.16,A,0
STU1009,Female,Private,Graduate,5.24,85.39,62.17,66.78,87.15,12.41,32.25,4,3,8.03,100.0,A,0
STU1010,Female,Government,Graduate,6.4,91.59,43.22,15.98,51.33,8.71,54.57,6,3,39.06,95.13,A,0
STU1011,Male,Semi-Government,High School,8.17,87.92,93.65,59.48,41.47,5.88,41.59,9,1,44.04,100.0,A,0
STU1012,Male,Government,Graduate,7.62,78.77,80.78,56.86,52.84,11.22,79.68,6,1,35.8,100.0,A,0
STU1013,Female,Private,High School,8.17,71.53,82.35,77.99,60.1,4.67,72.01,5,1,31.76,100.0,A,0
STU1014,Male,Government,High School,7.63,66.35,59.5,57.92,54.23,8.38,78.06,4,6,71.58,100.0,A,0
STU1015,Male,Government,Graduate,5.68,97.07,33.87,66.77,57.68,7.28,69.91,3,3,37.92,94.29,A,0
STU1016,Female,Semi-Government,High School,6.6,64.51,100.0,93.13,68.68,11.12,44.11,0,2,51.11,100.0,A,0
STU1017,Female,Semi-Government,Post Graduate,6.06,59.44,63.9,84.92,58.58,1.69,82.27,6,1,37.86,100.0,A,0
STU1018,Male,Private,Post Graduate,8.6,84.98,51.52,83.53,60.68,4.6,100.0,3,0,13.04,100.0,A,0
STU1019,Female,Government,Graduate,5.56,63.06,72.5,62.5,27.82,1.45,80.18,4,2,46.0,95.86,A,0
STU1020,Male,Government,Graduate,8.07,60.75,86.01,78.15,69.83,6.96,63.48,4,0,21.88,100.0,A,0
STU1021,Male,Semi-Government,High School,8.07,53.35,64.59,66.49,60.22,12.85,43.44,8,2,33.18,100.0,A,0
STU1022,Male,Government,High School,9.2,67.76,88.01,67.06,94.21,5.98,53.84,3,0,41.11,100.0,A,0
STU1023,Female,Government,High School,6.51,73.76,84.49,76.15,43.21,5.96,81.06,4,2,0.0,100.0,A,0
STU1024,Female,Government,High School,7.85,78.65,45.63,61.05,25.83,11.49,93.46,2,1,2.81,100.0,A,0
STU1025,Female,Semi-Government,Post Graduate,9.74,89.27,52.87,92.4,74.36,12.27,77.22,5,2,53.19,100.0,A,0
STU1026,Female,Private,Post Graduate,6.26,82.9,82.24,67.6,68.93,7.65,88.0,7,3,21.73,100.0,A,0
STU1027,Female,Private,Graduate,5.16,72.14,16.17,79.28,41.83,10.74,86.15,9,3,22.67,100.0,A,0
STU1028,Male,Government,High School,4.74,72.03,62.31,91.83,31.41,3.69,82.13,8,1,38.33,100.0,A,0
STU1029,Male,Private,High School,7.86,82.65,39.25,85.47,92.75,13.51,58.83,10,3,27.29,100.0,A,0
STU1030,Male,Semi-Government,Graduate,4.74,94.09,56.42,48.87,90.28,16.59,75.48,6,2,43.35,100.0,A,0
STU1031,Male,Semi-Government,High School,6.55,76.89,59.62,76.67,12.25,10.08,55.03,14,3,33.98,100.0,A,0
STU1032,Female,Private,High School,7.52,67.96,58.55,82.76,52.84,0.0,72.35,3,1,38.97,100.0,A,0
STU1033,Male,Private,High School,7.22,60.11,55.06,83.38,95.28,5.77,78.62,6,1,20.96,100.0,A,0
STU1034,Female,Government,High School,7.51,53.32,45.25,53.3,52.48,10.45,100.0,8,3,38.87,100.0,A,0
STU1035,Male,Private,High School,7.27,84.99,100.0,60.14,52.19,6.31,45.81,4,2,57.1,100.0,A,0
STU1036,Female,Government,Graduate,8.53,83.67,98.61,84.92,56.34,13.09,81.63,6,5,23.65,100.0,A,0
STU1037,Female,Government,High School,5.86,83.66,44.08,58.57,39.58,10.35,100.0,8,4,53.31,95.95,A,0
STU1038,Male,Semi-Government,Graduate,6.19,73.07,93.48,65.5,27.9,5.17,87.18,9,1,33.97,97.25,A,0
STU1039,Male,Semi-Government,High School,6.07,96.1,57.81,93.64,83.05,8.13,88.66,6,1,49.69,100.0,A,0
STU1040,Male,Semi-Government,Post Graduate,8.0,67.74,67.33,69.28,25.14,4.42,83.75,9,1,37.58,100.0,A,0
STU1041,Male,Semi-Government,Post Graduate,8.08,89.33,63.86,59.1,66.95,7.27,97.97,1,0,34.33,100.0,A,0
STU1042,Female,Private,Post Graduate,7.54,74.42,53.12,56.84,79.73,5.78,50.25,6,2,41.99,100.0,A,0
STU1043,Male,Semi-Government,Post Graduate,8.42,65.87,82.71,74.99,32.98,12.7,44.28,6,1,59.27,100.0,A,0
STU1044,Male,Private,Graduate,5.59,83.89,67.27,50.0,43.51,16.46,71.87,7,0,39.72,97.85,A,0
STU1045,Female,Semi-Government,Graduate,9.0,81.14,56.42,66.29,86.26,2.28,28.78,4,2,44.57,100.0,A,0
STU1046,Male,Private,High School,8.83,80.35,41.52,75.0,72.66,0.31,96.61,13,2,27.63,100.0,A,0
STU1047,Male,Government,Post Graduate,7.88,76.22,48.92,89.49,49.65,7.02,96.41,3,4,66.42,100.0,A,0
STU1048,Male,Private,Graduate,9.14,74.43,35.46,80.01,86.04,1.93,63.33,5,1,47.81,100.0,A,0
STU1049,Male,Private,High School,5.01,100.0,65.22,59.29,86.13,8.18,64.58,4,2,36.55,90.52,A,0
STU1050,Male,Semi-Government,High School,6.37,92.76,43.46,87.68,67.38,11.0,70.55,4,0,32.55,100.0,A,0
STU1051,Female,Private,Graduate,6.12,85.84,60.22,65.51,44.0,13.98,73.04,8,2,54.56,100.0,A,0
STU1052,Male,Government,Post Graduate,7.87,76.68,89.66,51.46,53.73,8.81,74.54,3,2,22.88,100.0,A,0
STU1053,Male,Government,High School,5.74,90.11,86.59,67.42,67.73,7.23,83.16,2,2,0.0,100.0,A,0
STU1054,Male,Semi-Government,Post Graduate,7.91,82.77,64.42,91.57,58.23,0.09,68.55,4,3,36.45,100.0,A,0
STU1055,Male,Government,Post Graduate,8.64,75.39,63.43,72.48,80.78,8.1,90.86,5,2,58.8,100.0,A,0
STU1056,Male,Private,Post Graduate,7.83,70.45,98.84,70.19,31.4,8.29,80.92,5,1,66.83,100.0,A,0
STU1057,Female,Government,High School,7.34,73.79,74.37,94.56,32.11,10.56,59.86,6,0,32.85,100.0,A,0
STU1058,Male,Semi-Government,Post Graduate,5.81,30.0,59.1,48.53,65.62,5.17,98.7,7,2,35.87,96.45,A,0
STU1059,Female,Private,High School,5.98,78.16,39.33,50.72,52.17,6.26,44.83,6,2,45.39,100.0,A,0
STU1060,Female,Semi-Government,Post Graduate,8.5,67.67,72.09,45.76,49.46,2.09,70.16,4,1,29.71,100.0,A,0
STU1061,Male,Private,High School,7.94,98.89,79.93,75.59,26.64,0.0,91.34,10,0,45.33,100.0,A,0
STU1062,Male,Government,Post Graduate,6.95,75.29,53.63,72.5,62.39,3.57,57.54,7,4,33.29,100.0,A,0
STU1063,Male,Semi-Government,Graduate,6.5,57.17,70.24,93.14,60.94,1.72,78.19,5,1,55.23,93.97,A,0
STU1064,Male,Semi-Government,Post Graduate,4.57,74.25,58.46,73.65,75.07,9.35,82.87,2,1,49.46,100.0,A,0
STU1065,Female,Private,Post Graduate,5.71,59.31,61.69,63.94,63.38,5.93,54.79,5,2,51.2,87.96,A,0
STU1066,Male,Semi-Government,High School,9.29,82.1,20.22,70.03,59.35,5.85,70.55,4,2,30.89,97.98,A,0
STU1067,Male,Private,High School,5.46,79.36,61.01,71.77,85.54,4.06,68.87,3,0,73.52,97.87,A,0
STU1068,Male,Private,Post Graduate,7.23,89.37,82.45,44.92,35.75,0.0,60.97,2,1,44.68,100.0,A,0
STU1069,Male,Private,Graduate,8.21,63.14,53.63,100.0,72.73,14.03,100.0,2,0,39.95,100.0,A,0
STU1070,Male,Private,Graduate,5.49,75.51,65.95,77.8,28.58,4.0,56.74,6,2,19.78,97.26,A,0
STU1071,Male,Government,High School,7.22,54.52,51.39,73.15,45.23,6.35,92.1,12,3,33.06,100.0,A,0
STU1072,Female,Private,Graduate,8.13,85.52,71.49,79.23,37.75,2.18,64.14,7,3,37.29,100.0,A,0
STU1073,Female,Semi-Government,Post Graduate,7.01,82.78,61.1,80.64,77.64,11.89,50.27,1,2,19.25,100.0,A,0
STU1074,Male,Government,High School,10.0,82.44,48.09,67.89,60.69,8.57,74.06,8,2,29.15,100.0,A,0
STU1075,Male,Semi-Government,Post Graduate,5.0,75.02,88.99,60.53,61.73,4.69,84.98,4,2,31.68,100.0,A,0
STU1076,Male,Government,High School,8.27,81.22,81.72,78.99,39.87,6.43,90.41,3,4,36.12,100.0,A,0
STU1077,Female,Private,High School,6.79,99.07,54.11,75.79,56.01,14.71,100.0,10,1,0.0,100.0,A,0
STU1078,Male,Government,High School,7.93,70.72,73.96,57.85,46.73,7.71,100.0,2,2,32.29,100.0,A,0
STU1079,Female,Government,High School,7.53,77.08,74.67,91.29,69.67,7.27,77.01,7,1,27.45,100.0,A,0
STU1080,Male,Semi-Government,Graduate,6.12,58.71,76.56,74.4,42.18,4.23,58.74,3,0,34.58,100.0,A,0
STU1081,Male,Semi-Government,Post Graduate,7.27,61.98,34.5,80.95,88.6,0.42,81.06,5,2,55.71,100.0,A,0
STU1082,Male,Private,Post Graduate,4.77,76.47,83.12,90.88,28.49,7.36,66.68,5,4,76.05,97.61,A,0
STU1083,Male,Government,Post Graduate,7.72,91.56,54.75,70.33,45.87,9.3,90.52,9,0,48.57,100.0,A,0
STU1084,Female,Government,High School,7.36,71.16,58.56,74.75,95.54,12.4,46.06,2,3,10.31,100.0,A,0
STU1085,Female,Government,Graduate,7.77,71.46,100.0,82.15,53.3,0.0,100.0,7,2,28.09,100.0,A,0
STU1086,Male,Private,Post Graduate,8.27,68.9,70.43,59.13,35.7,3.5,89.12,5,3,46.92,100.0,A,0
STU1087,Male,Private,Graduate,7.44,66.98,58.05,70.81,66.38,5.68,38.32,6,3,44.67,100.0,A,0
STU1088,Female,Private,High School,7.18,79.42,25.3,71.88,52.49,7.99,57.82,4,3,54.75,100.0,A,0
STU1089,Female,Private,Post Graduate,5.94,52.54,90.02,55.66,45.28,7.42,88.32,5,3,33.05,100.0,A,0
STU1090,Female,Private,Graduate,6.15,94.21,40.79,100.0,40.08,7.51,95.53,6,2,27.73,100.0,A,0
STU1091,Female,Semi-Government,High School,8.42,65.02,46.94,48.89,100.0,9.63,46.56,10,0,70.05,100.0,A,0
STU1092,Male,Government,Graduate,8.72,85.83,59.04,50.53,56.97,4.39,86.26,7,4,36.17,100.0,A,0
STU1093,Female,Government,Post Graduate,6.71,55.95,90.5,89.71,23.49,11.74,33.05,2,0,14.67,97.41,A,0
STU1094,Male,Government,Post Graduate,7.06,85.03,78.92,80.7,91.87,9.73,70.21,7,3,64.5,100.0,A,0
STU1095,Female,Government,High School,5.91,85.08,62.16,54.61,74.22,6.72,94.24,5,2,5.08,100.0,A,0
STU1096,Female,Government,High School,8.41,80.76,70.55,79.11,46.67,14.4,60.97,9,2,0.0,100.0,A,0
STU1097,Female,Government,High School,7.8,60.08,54.19,92.02,43.34,14.23,41.86,4,2,50.39,100.0,A,0
STU1098,Female,Government,Graduate,9.33,78.74,67.51,69.55,75.47,11.73,74.92,7,1,53.21,100.0,A,0
STU1099,Female,Government,Graduate,5.95,57.25,66.32,100.0,57.06,0.0,59.91,3,3,43.28,95.29,A,0
STU1100,Male,Semi-Government,Graduate,6.55,71.21,82.44,44.14,23.48,14.32,84.59,7,3,8.95,100.0,A,0
STU1101,Male,Government,High School,7.28,90.44,82.41,80.41,97.74,11.18,54.29,6,3,33.82,100.0,A,0
STU1102,Female,Semi-Government,Post Graduate,7.78,86.95,73.89,87.5,53.32,16.03,56.55,3,2,29.44,100.0,A,0
STU1103,Female,Private,Post Graduate,6.74,75.23,58.48,83.37,91.91,12.95,31.58,5,0,24.25,99.46,A,0
STU1104,Male,Government,Graduate,5.95,60.38,78.35,66.93,87.57,14.31,75.4,4,0,63.24,100.0,A,0
STU1105,Female,Private,Graduate,8.06,84.68,63.34,65.64,41.98,11.51,68.78,7,4,14.07,100.0,A,0
STU1106,Female,Private,Post Graduate,7.87,75.29,45.53,76.66,82.66,13.39,48.23,6,4,41.32,100.0,A,0
STU1107,Male,Private,Post Graduate,5.9,40.2,57.74,82.24,48.97,15.98,75.88,3,4,58.88,100.0,A,0
STU1108,Female,Semi-Government,Graduate,8.63,86.74,66.52,79.04,24.67,8.87,92.54,3,4,42.63,100.0,A,0
STU1109,Female,Private,Graduate,8.4,74.64,81.38,85.6,53.51,1.71,67.69,2,3,59.82,100.0,A,0
STU1110,Male,Private,Post Graduate,7.16,93.04,61.7,54.72,69.95,6.77,77.36,6,2,46.27,100.0,A,0
STU1111,Male,Private,High School,7.1,58.57,43.23,66.58,52.75,9.56,77.47,5,3,43.59,95.56,A,0
STU1112,Male,Government,Graduate,7.66,30.0,66.02,55.9,55.86,8.3,47.91,6,2,42.34,99.15,A,0
STU1113,Female,Government,Post Graduate,5.97,79.19,67.04,64.21,84.87,3.01,100.0,5,1,47.27,89.72,A,0
STU1114,Male,Semi-Government,Post Graduate,7.04,79.37,68.35,85.23,64.13,1.48,62.58,6,2,27.29,100.0,A,0
STU1115,Male,Semi-Government,Post Graduate,4.42,49.64,81.56,71.62,45.13,5.04,85.12,3,3,8.96,89.67,A,0
STU1116,Male,Government,Post Graduate,8.05,60.32,83.34,100.0,76.04,11.23,87.38,5,2,54.08,100.0,A,0
STU1117,Male,Semi-Government,High School,5.13,100.0,54.3,72.9,65.95,14.32,69.21,8,2,58.23,100.0,A,0
STU1118,Male,Government,Post Graduate,8.8,70.42,53.91,70.9,11.57,11.67,84.14,6,1,40.04,100.0,A,0
STU1119,Male,Private,Graduate,6.6,85.96,46.28,71.59,70.57,12.23,76.92,4,3,24.03,100.0,A,0
STU1120,Female,Private,High School,6.75,65.24,77.58,60.43,69.84,7.68,43.65,4,1,3.85,100.0,A,0
STU1121,Female,Semi-Government,Post Graduate,6.25,43.65,91.08,69.13,62.4,1.03,65.35,2,0,36.72,100.0,A,0
STU1122,Male,Government,High School,6.65,72.45,59.33,86.92,79.83,6.18,59.75,6,2,8.02,100.0,A,0
STU1123,Male,Government,Graduate,8.7,71.02,60.65,71.71,48.55,6.96,62.77,10,4,5.22,100.0,A,0
STU1124,Male,Semi-Government,Post Graduate,4.01,69.0,91.4,58.1,68.73,6.01,45.92,5,0,34.59,86.95,A,0
STU1125,Female,Government,Graduate,8.53,73.28,74.1,56.12,30.66,8.22,94.53,3,1,19.72,100.0,A,0
STU1126,Female,Private,Post Graduate,7.41,78.96,72.85,63.25,70.14,9.77,100.0,7,1,41.91,100.0,A,0
STU1127,Female,Semi-Government,Post Graduate,5.55,72.75,43.56,71.11,100.0,11.41,91.56,6,2,31.81,100.0,A,0
STU1128,Female,Semi-Government,Post Graduate,5.71,56.04,77.22,87.9,42.1,6.89,97.41,5,3,22.87,100.0,A,0
STU1129,Female,Government,Post Graduate,9.01,82.29,48.28,49.89,46.8,0.38,65.11,6,2,0.9,100.0,A,0
